ï»¿UPM,NVIVI,NHOGA,AÃO,DPTO,area,L02,edad,P03,P04,P04A,P04B,P05C,P05P,P05M,sexo,P08D,P08M,P08A,P09,ocupado,A01A,A02,A03,A04,A04B,A04A,A05,A07,A08,A10,A11A,A11M,A11S,A12,A13REC,A14REC,A15,A16,A17A,A17M,A17S,A18,B01REC,B02REC,B03LU,B03MA,B03MI,B03JU,B03VI,B03SA,B03DO,B04,B05,B06,B07A,B07M,B07S,B08,B09A,B09M,B09S,B10,B11,B12,B12A,B12B,B12C,B13,B14,B15,B16G,B16U,B16D,B16T,B17,B18AG,B18AU,B18BG,B18BU,B19,B20G,B20U,B20D,B20T,B21,B22,B23,B24,B25,B26,B271,B272,B28,B29,B30,B31,C01REC,C02REC,C03,C04,C05,C06,C07,C08,C09,C101,C102,C11G,C11U,C11D,C11T,C12,C13AG,C13AU,C13BG,C13BU,C14,C14A,C14B,C14C,C15,C16REC,C17REC,C18,C18A,C18B,C19,D01,D02,D03,D04,D05,E01A,E01B,E01C,E01D,E01E,E01F,E01G,E01H,E01I,E01J,E01K,E01L,E01M,ED01,ED02,ED03,ED0504,ED06C,ED08,ED09,ED10,ED11F1,ED11F1A,ED11GH1,ED11GH1A,S01A,S01B,S02,S03,S03A,S03B,S03C,S04,S05,S06,S07,S08,S09,CATE_PEA,TAMA_PEA,OCUP_PEA,RAMA_PEA,HORAB,HORABC,HORABCO,PEAD,PEAA,TIPOHOGA,FACTOR,NJEF,NCON,NPAD,NMAD,anios_estudio,ra06ya09,ingreso_principal,e01bimde,e01cimde,e01dde,e01ede,e01fde,e01gde,e01hde,e01ide,e01jde,e01kde,e01lde,e01mde,e01kjde,e02bde,ingrevasode,ingrealmuerzode,ipcm,pobrezai,pobnopoi,quintili,decili,quintiai,decilai,informalidad,sexo_lbl,area_lbl
24322,15,1,2025,11,1,2,44,2,1,1, ,1,0,0,6,4,7,1981,2,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,9,8,4,4,4,4,4,0,0,1, , ,20,0,0,10,0,4,0,6, ,6, , , ,88,2,4,1200000,5, ,1200000,6, , , , ,1,20000,2,20,400000,6, , ,6, ,4, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,20,2,6,11,1600000,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,306, ,19, ,1, , , , ,7, , ,3, , , , , , , , , ,6,10,9,8,20,20,20,4,1,4,308,306, , , ,6, ,1596546.762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1723494,40447641",3,0,3,6,3,5,1,Mujer,Urbana
24322,16,1,2025,11,1,1,34,1,1,1, ,2,0,0,6,29,12,1990,2,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,9,5,3,3,3,3,3,3,3,1, , ,11,0,0,2,11,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,35,2,6,2,1200000,0,0,0,0,0,0,0,0,0,0,0,300000,1,1,1,1204, ,19, ,1, , , , ,7, , ,3, , , , , , , , , ,4,2,9,5,21,21,21,4,1,2,203,1204,303, , ,9, ,1197410.071,0,0,0,0,0,0,0,0,0,0,0,"299352,517",0,0,0,0,"796186,739568343",2,1,1,2,1,1,1,Mujer,Urbana
24322,16,1,2025,11,1,2,40,2,1,6,2,1,0,0,1,21,6,1985,2,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,9,5,3,3,3,3,3,3,3,1, , ,11,0,0,2,11,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,35,2,6,2,1200000,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,303, ,19, ,2, , , , ,7, , ,3, , , , , , , , , ,4,2,9,5,21,21,21,4,1,2,203,1204, , , ,3, ,1197410.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"796186,739568343",2,1,1,2,1,1,1,Hombre,Urbana
24322,29,1,2025,11,1,3,19,3,1,2, ,0,0,1,1,23,10,2006,5,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,9,5,4,4,4,4,4,4,4,1, , ,2,0,0,6,2,0,0,6, ,2,6, , ,88,88,4,1400000,5, ,1400000,6, , , , ,1,20000,2,26,520000,6, , ,1,50000,3, , ,1,5,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,2,6,1,1920000,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1003, ,16,2, , , , , ,7, , ,1,6, , ,6,5, , , , ,2,6,9,5,28,28,28,1,1,3,260,306, , , ,12, ,1915856.115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5248647,48201437",3,0,5,10,5,10,1,Hombre,Urbana
24322,70,1,2025,11,1,1,39,1,1,1, ,2,0,0,6,31,8,1986,1,1.0, ,1, , , ,2, , , , , , , , , , , , , , , , ,2,8,8,8,5,0,8,0,0,3,8,40,16,0,0,7,13,0,0,1,2,1,6, , ,45,2,4,5200000,5, ,5200000,1,350000,5,0, ,6, , , , ,6, , ,6, ,1, , , , , ,1,5,5,12,1, ,2,6, ,4,1,2, , , , , , , , , , ,1,1,1,0, , , , , , ,6, ,6, , ,5550000,2000000,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2405,1,19, ,5, , , , ,1, ,1,3, , , , , , , , , ,1,7,2,8,40,52,52,1,1,4,233,2405,503, , ,17, ,5538021.582,"1995683,453",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3024699,92901678",3,0,4,8,4,8,2,Mujer,Urbana
24322,73,1,2025,11,1,1,30,1,1,1, ,2,0,0,6,23,12,1994,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,5,8,8,10,8,11,10,8,1, , ,11,0,0,2,11,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1,2,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2500000,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,903, ,19, ,16, , , , ,7, , ,3, , , , , , , , , ,4,2,5,5,63,63,63,1,1,2,194,903,2405, , ,12, ,2494604.316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1860899,02158273",3,0,3,6,3,5,2,Mujer,Urbana
24322,75,1,2025,11,1,1,41,1,1,1, ,2,0,0,1,1,6,1984,2,1.0, ,1, , , ,3, , , , , , , , , , , , , , , , ,1,8,6,8,5,5,8,0,0,1, , ,1,6,0,7,19,0,0,1,2,1,6, , ,45,2,4,6000000,5, ,6000000,6, , , , ,6, , , , ,6, , ,6, ,1, , , , , ,1,2,8,6,1, ,7,1,2,1, , ,1200000,5, ,1200000,6, , , , ,1, , , ,1,2,8,3,1, ,1,6, ,6, , ,6000000,1200000,1250000,0,0,0,0,0,0,0,0,0,0,3,1,1,2404,1,19, ,2, , , , ,1, ,1,3, , , , , , , , , ,1,7,1,8,32,38,41,1,1,2,308,2404,2404, , ,16, ,5987050.359,"1197410,071","1247302,158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5381642,51318943",3,0,5,10,5,10,2,Hombre,Urbana
24322,75,1,2025,11,1,2,39,2,1,1, ,1,0,0,6,31,5,1986,2,1.0, ,1, , , ,2, , , , , , , , , , , , , , , , ,2,8,3,4,3,6,2,0,0,1, , ,13,0,0,7,13,0,0,1,2,1,6, , ,45,2,4,4500000,5, ,4500000,6, , , , ,6, , , , ,6, , ,6, ,1, , , , , ,1,2,8,8,1, ,6,1,2,1, , ,1500000,5, ,1500000,6, , , , ,1, , , ,0, , , , , , ,6, ,6, , ,4500000,1500000,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2404,1,19, ,2, , , , ,1, ,1,1,6, , ,1, ,1,1,1,6,1,7,2,8,18,26,26,1,1,2,308,2404, , , ,16, ,4490287.769,"1496762,589",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5381642,51318943",3,0,5,10,5,10,2,Mujer,Urbana
24347,7,1,2025,11,1,2,62,2,1,1, ,1,0,0,6,7,5,1963,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,7,2,5,8,8,8,5,10,0,1, , ,40,0,0,2,3,0,0,6, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,3500000,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,606, , , , , , , , ,1, ,5,1,1,6, ,1, ,1,3,1,6,3,2,7,2,44,44,44,1,1,4,167,303, , , ,12, ,3484924.623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3311742,61823404",3,0,5,9,4,8,1,Mujer,Urbana
24347,18,1,2025,11,1,1,24,1,1,1, ,0,0,0,1,12,3,2001,5,1.0, ,1, , , ,2, , , , , , , , , , , , , , , , ,4,2,10,10,10,10,10,0,0,1, , ,4,0,0,8,0,7,0,1,1,2,1,2, ,88,2,4,6000000,5, ,6000000,6, , , , ,1,45000,2,22,990000,6, , ,1,100000,3, , ,1,2,1,1,3,7,24,1, ,1,6, ,4,1, , , , , , , , , , , ,1,1,1,0, , , , , , ,6, ,6, , ,6990000,3000000,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2401,14,19, ,2, , , , ,1,3,1,3, , , , , , , , , ,2,8,4,2,50,74,74,1,1,1,276,2401,8888, , ,13, ,6959892.318,"2987078,248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"12417948,0737019",3,0,5,10,5,10,2,Hombre,Urbana
24347,25,1,2025,11,1,5,38,1,1,1, ,0,0,0,6,14,3,1987,5,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,4,5,8,8,8,8,8,0,0,1, , ,0,10,0,3,0,10,0,6, ,2,6, , ,88,2,4,2899048,5, ,2899048,1,200000,5,0, ,6, , , , ,6, , ,6, ,4, , ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,2,1,8,3099048,0,0,0,0,0,600000,0,0,0,0,0,0,2,1,1,409, ,19, ,1, , , , ,7, , ,1,1, , ,1, ,1,4,1,6,2,3,4,5,40,40,40,1,1,3,185,409,8888, , ,9, ,3085699.623,0,0,0,0,0,"597415,649",0,0,0,0,0,0,"52771,715",0,0,0,"1867943,49461594",3,0,3,6,3,5,1,Mujer,Urbana
24347,29,1,2025,11,1,1,34,1,1,1, ,2,0,0,6,28,7,1991,2,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,9,5,1,1,1,1,1,1,1,1, , ,0,2,0,1,0,2,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,40,3,1,1,500000,0,0,0,0,0,500000,0,0,0,0,0,0,3,1,1,901, ,19, ,14, , , , ,7, , ,3, , , , , , , , , ,4,1,9,5,7,7,7,4,1,2,168,901,903, , ,10, ,497846.374,0,0,0,0,0,"497846,374",0,0,0,0,0,0,0,0,0,0,"1023159,96697775",3,0,2,3,1,2,1,Mujer,Urbana
24347,45,1,2025,11,1,1,65,1,1,1, ,2,0,0,1,12,8,1960,2,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,5,9,9,9,9,9,9,9,1, , ,1,0,0,2,1,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,1, ,1,160000,0,0,0,0,300000,0,0,0,0,699577,0,0,2,1,1,501, , , , , , , , ,7, , ,1,6,1,6,1, ,1,3,1,6,4,2,5,5,63,63,63,1,1,4,132,501,303, , ,7, ,159310.839,0,0,0,0,"298707,824",0,0,0,0,"696563,746",0,0,0,0,0,0,"1448151,94548936",3,0,3,5,2,4,1,Hombre,Urbana
24347,82,1,2025,11,1,1,65,1,1,1, ,0,0,0,1,11,6,1960,3,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,9,8,0,0,0,0,6,0,0,3,1,44,35,0,0,1,35,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,150000,0,0,600000,0,0,0,0,0,0,0,0,0,1,1,1,301, , , , , , , , ,7, , ,1,6, , ,1, ,1,4,6,6,4,1,9,8,44,44,44,1,1,1,128,301,8888, , ,1, ,149353.912,0,0,"597415,649",0,0,0,0,0,0,0,0,0,0,0,0,0,"1611362,76621202",3,0,3,5,3,5,1,Hombre,Urbana
24371,11,1,2025,11,1,1,20,1,1,1, ,0,0,0,1,29,5,2004,5,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,2,7,1,1,1,1,1,0,0,1, , ,1,0,0,3,1,0,0,6, ,2,6, , ,88,2,4,1500000,5, ,1500000,6, , , , ,6, , , , ,6, , ,6, ,4, , ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,1500000,0,0,0,0,800000,0,0,0,0,0,0,0,2,1,1,2401,14,16,2, , , , , ,4, , ,1,6, , ,6,5, , , , ,2,3,2,7,5,5,5,1,1,1,190,2401,8888, , ,13, ,1505426.917,0,0,0,0,"802894,356",0,0,0,0,0,0,0,0,0,0,0,"2308321,27351665",3,0,4,7,4,7,1,Hombre,Urbana
24371,15,1,2025,11,1,1,56,1,1,1, ,0,0,0,6,13,12,1968,3,1.0, ,1, , , ,2, , , , , , , , , , , , , , , , ,2,8,"6,3","6,3","6,3","6,3","6,3",0,0,1, , ,33,0,0,9,33,0,0,1,2,1,6, , ,30,2,4,3500000,5, ,3500000,6, , , , ,6, , , , ,6, , ,1,150000,1, , , , , ,1,2,8,24,1, ,9,1,1,1, , ,2700000,5, ,2700000,6, , , , ,1, , , ,0, , , , , , ,6, ,6, , ,3500000,2700000,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2404,1, , , , , , , ,1, ,1,3, , , , , , , , , ,1,9,2,8,33,57,57,1,1,3,167,2404,8888, , ,16, ,3512662.807,"2709768,451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4817366,13603474",3,0,5,10,5,10,2,Mujer,Urbana
24371,15,1,2025,11,1,2,22,3,1,1, ,0,0,1,6,26,10,2002,5,1.0, ,1, , , ,2, , , , , , , , , , , , , , , , ,2,8,10,10,10,10,10,0,0,1, , ,2,0,0,5,2,0,0,6, ,2,6, , ,88,2,4,2700000,5, ,2700000,6, , , , ,6, , , , ,6, , ,1,160000,2, , ,1,1,1,1,5,8,48,1, ,10,6, ,6, , ,700000,5, ,700000,6, , , , ,4, , , ,0, , , , , , ,6, ,6, , ,2700000,700000,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2404,14,16,1, , , , , ,7, , ,1,1, , ,6,5, , , , ,2,5,2,8,50,98,98,1,1,3,167,2404, , , ,16, ,2709768.451,"702532,561",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4817366,13603474",3,0,5,10,5,10,1,Mujer,Urbana
24371,17,1,2025,11,1,1,56,1,1,1, ,0,0,2,6,2,2,1969,3,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,2,7,3,3,3,3,3,3,0,1, , ,11,0,0,1,1,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,6, ,6,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2000000,0,0,0,0,2000000,1900000,0,0,0,0,0,0,2,1,1,2405,1, , , , , , , ,7, , ,3, , , , , , , , , ,4,1,2,7,18,18,18,1,1,4,137,2405,8888, , ,17, ,2007235.89,0,0,0,0,"2007235,89","1906874,095",0,0,0,0,0,0,0,0,0,0,"1973781,95851423",3,0,3,6,3,6,1,Mujer,Urbana
24371,34,1,2025,11,1,1,28,1,1,1, ,0,0,0,1,15,4,1996,5,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,3,4,4,4,4,4,4,4,0,1, , ,9,0,0,1,9,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,20,6, , ,5000000,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2404,14,16,1, , , , , ,7, , ,3, , , , , , , , , ,4,1,3,4,24,24,24,4,1,5,213,2404,8888, , ,16, ,5018089.725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"5740694,6454414",3,0,5,10,5,10,2,Hombre,Urbana
24371,38,1,2025,11,1,1,21,1,1,1, ,0,0,0,6,17,6,2003,5,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,3,7,4,0,0,4,0,0,0,3,10,12,1,0,0,11,1,0,0,6, ,2,6, , ,88,4,4,500000,3, ,2000000,6, , , , ,6, , , , ,6, , ,6, ,4, , ,1,5,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,15,6, , ,2000000,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2403,14,16,1, , , , , ,4, , ,1,1, , ,6,5, , , , ,2,11,3,7,12,12,12,4,1,1,149,2403,8888, , ,15, ,2007235.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007235,89001448",3,0,3,6,3,6,1,Mujer,Urbana
24371,61,1,2025,11,1,1,66,1,1,1, ,0,0,0,1,5,3,1959,5,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,4,8,3,3,3,3,3,0,0,1, , ,12,0,0,11,12,0,0,1,1,2,6, , ,88,2,4,2000000,5, ,2000000,6, , , , ,6, , , , ,6, , ,6, ,1, , ,1,2,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2000000,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,706, , , , , , , , ,1, ,1,1,6, , ,1, ,1,9,6,6,2,11,4,8,15,15,15,1,1,1,193,706,8888, , ,12, ,2007235.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2007235,89001448",3,0,3,6,3,6,2,Hombre,Urbana
24395,6,1,2025,11,1,1,25,1,1,1, ,2,0,0,1,21,7,2000,2,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,5,8,8,8,8,8,8,0,1, , ,2,0,0,2,2,0,0,6, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1,9,6, , ,10000000,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,903, ,19, ,16, , , , ,7, , ,3, , , , , , , , , ,3,2,5,5,48,48,48,1,1,2,163,903,2404, , ,12, ,9956927.494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"7459398,18138313",3,0,5,10,5,10,2,Hombre,Urbana
24395,7,1,2025,11,1,1,43,1,1,1, ,0,0,0,6,17,1,1982,3,1.0, ,1, , , ,2, , , , , , , , , , , , , , , , ,1,5,8,0,8,8,8,8,8,1, , ,10,0,0,6,0,8,0,1,1,2,6, , ,88,1,4,3500000,5, ,3500000,6, , , , ,1,500000,5, ,500000,6, , ,1,250000,1, , ,1,2,1,1,7,2,10,1, ,1,6, ,4,1, , , , , , , , , , , ,6, ,6,0, , , , , , ,6, ,6, , ,4000000,1500000,0,0,0,0,0,0,0,0,0,0,0,3,1,1,606, ,19, ,1, , , , ,1, ,1,3, , , , , , , , , ,2,6,1,5,48,58,58,1,1,3,166,606,8888, , ,12, ,3982770.997,"1493539,124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1455084,5305097",3,0,3,5,2,4,2,Mujer,Urbana
24395,12,1,2025,11,1,1,31,1,1,1, ,0,0,0,6,6,3,1994,5,1.0, ,1, , , ,2, , , , , , , , , , , , , , , , ,2,8,6,6,6,6,6,0,0,1, , ,7,0,0,9,5,0,0,1,1,1,6, , ,30,2,4,2600000,5, ,2600000,6, , , , ,6, , , , ,6, , ,6, ,1, , , , , ,1,2,8,30,1, ,9,6, ,1, , ,4000000,5, ,4000000,6, , , , ,3, , , ,0, , , , , , ,6, ,1, ,1,2600000,4000000,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2404,1,19, ,3, , , , ,1, ,1,3, , , , , , , , , ,1,9,2,8,30,60,60,1,1,1,175,2404,8888, , ,16, ,2588801.148,"3982770,997",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"6571572,14644654",3,0,5,10,5,10,2,Mujer,Urbana
24395,24,1,2025,11,1,1,74,1,1,1, ,2,0,0,1,2,9,1950,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,4,7,2,2,2,2,2,0,0,1, , ,13,0,0,2,13,0,0,1,1,2,6, , ,88,2,4,2500000,5, ,2500000,6, , , , ,6, , , , ,6, , ,6, ,1, , ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2500000,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2406,1, , , , , , , ,1, ,1,1,6,6, ,1, ,1,1,1,1,2,2,4,7,10,10,10,1,1,2,150,2406,2404, , ,18, ,2489231.873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4179835,187844",3,0,5,9,5,9,2,Hombre,Urbana
24395,33,1,2025,11,1,1,43,1,1,1, ,0,0,0,6,20,8,1981,3,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,4,8,6,6,6,6,6,0,0,1, , ,3,0,0,8,3,0,0,6, ,1,6, , ,88,2,4,2800000,5, ,2800000,6, , , , ,6, , , , ,6, , ,6, ,2, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,2800000,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2401,14,19, ,3, , , , ,7, , ,1,1, , ,1, ,1,4,1,6,1,8,4,8,30,30,30,1,1,1,126,2401,8888, , ,13, ,2787939.698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2787939,69849247",3,0,4,8,4,8,1,Mujer,Urbana
24395,36,1,2025,11,1,3,32,3,1,1, ,0,1,2,6,16,1,1993,5,1.0, ,1, , , ,2, , , , , , , , , , , , , , , , ,3,5,4,4,4,4,4,0,0,1, , ,12,0,0,8,1,5,0,1,1,2,6, , ,12,2,4,3500000,5, ,3500000,6, , , , ,6, , , , ,6, , ,6, ,1, , ,1,2,1,1,3,8,10,1, ,3,6, ,2, , ,3000000,5, ,3000000,6, , , , ,4,1,1,1,0, , , , , , ,6, ,6, , ,3500000,3000000,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2404,1,16,2, , , , , ,1,4,1,1,1, , ,1, ,1,9,6,6,2,8,3,5,20,30,30,1,1,4,177,2406, ,2406,8888,16, ,3484924.623,"2987078,248",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4395272,27976619",3,0,5,10,5,9,2,Mujer,Urbana
24395,43,1,2025,11,1,1,34,1,1,1, ,0,0,0,1,7,3,1991,5,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,10,8,12,12,12,12,0,0,12,1, , ,12,0,0,9,12,0,0,1,2,1,6, , ,30,2,4,5000000,5, ,5000000,6, , , , ,6, , , , ,6, , ,1,1300000,1, , , , , ,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,5000000,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2302,6,19, ,3, , , , ,5, , ,3, , , , , , , , , ,1,9,10,8,60,60,60,1,1,1,310,2302,8888, , ,14, ,4978463.747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"4978463,74730799",3,0,5,10,5,10,2,Hombre,Urbana
24395,63,1,2025,11,1,1,39,1,1,1, ,0,0,0,6,24,9,1985,5,1.0, ,1, , , ,2, , , , , , , , , , , , , , , , ,5,5,8,8,8,8,8,8,0,1, , ,3,0,0,2,0,10,0,6, ,2,6, , ,88,1,4,2899000,5, ,2899000,1,1000000,5,0, ,1,30000,2,24,720000,6, , ,1,200000,4, , ,1,1,1,1,9,8,24,1, ,10,6, ,6, , ,120000,2,4,480000,6, , , , ,4, , , ,0, , , , , , ,6, ,1, ,1,4619000,480000,0,0,0,0,1000000,0,0,0,0,0,0,3,1,1,1604, ,19, ,1, , , , ,7, , ,1,1, , ,1, ,1,3,1,6,2,2,5,5,48,72,72,1,1,3,233,1604,8888, , ,12, ,4599104.809,"477932,519",0,0,0,0,"995692,749",0,0,0,0,0,0,0,0,0,0,"1546851,51974157",3,0,3,5,2,4,1,Mujer,Urbana
24420,12,1,2025,11,1,2,35,3,1,1, ,0,1,0,1,27,4,1990,5,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,5,12,12,12,12,12,8,0,1, , ,15,0,0,1,15,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,2, ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,99999999999,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2405,14,19, ,18, , , , ,7, , ,3, , , , , , , , , ,4,1,5,5,68,68,68,1,1,3,157,306, , , ,17, ,2034494.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1176011,33737134",3,0,2,3,2,3,2,Hombre,Urbana
24420,28,1,2025,11,1,1,56,1,1,1, ,0,0,0,6,13,6,1969,3,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,8,12,12,12,12,12,12,0,1, , ,25,0,0,1,5,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,3000000,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,502, , , , , , , , ,7, , ,1,1, , ,1, ,1,3,1,6,4,1,5,8,72,72,72,1,1,4,159,502,8888, , ,8, ,2987078.248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"2482593,92199092",3,0,4,8,4,7,2,Mujer,Urbana
24420,33,1,2025,11,1,1,47,1,1,1, ,2,0,0,6,26,7,1978,2,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,2,8,8,8,8,8,8,0,0,1, , ,5,0,0,1,5,0,0,6, ,4, , , , , , , , , , , , , , , , , , , , , , , , , , ,1, ,1,1,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,99999999999,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2405,10,19, ,14, , , , ,4, , ,3, , , , , , , , , ,4,1,2,8,40,40,40,1,1,2,130,2405,2003, , ,17, ,2514536.304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1326540,49298436",3,0,2,4,2,3,2,Mujer,Urbana
24420,36,1,2025,11,1,1,23,1,1,1, ,2,0,0,1,13,4,2002,1,1.0, ,1, , , ,1, , , , , , , , , , , , , , , , ,5,5,10,10,10,0,10,10,5,1, , ,1,6,0,9,1,6,0,1,1,2,6, , ,12,1,4,3600000,5, ,3600000,6, , , , ,6, , , , ,6, , ,1,210000,1, , ,1,2,1,6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, ,6, , ,3600000,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,2402,14,19, ,16, , , , ,1, ,1,3, , , , , , , , , ,2,9,5,5,55,55,55,1,1,2,268,2402,2402, , ,14, ,3584493.898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3883201,72290023",3,0,5,9,5,9,2,Hombre,Urbana
